Zip;Mean;Pop
13494;49.446;389
13495;47.229;2.253
13501;44.172;35.933
13502;48.463;33.124
1351;64.302;2.301
1354;68.074;1.367
1355;86.678;820
1360;75.984;2.952
13601;53.388;37.131
13602;37.863;4.456
13603;39.600;7.653
13605;64.109;4.430
13606;64.405;2.597
13607;53.303;2.074
13608;53.873;1.712
13612;63.132;2.668
13613;49.273;2.518
13614;61.947;272
13615;61.731;1.159
13616;54.875;2.261
13617;25.222;4.743
13618;64.372;3.071
13619;52.943;10.778
13620;50.843;2.134
13621;61.137;671
13622;64.918;2.246
13623;55.568;28
13624;61.628;4.462
13625;56.181;1.940
13626;57.978;2.294
13628;51.593;228
13630;48.081;1.297
13633;53.546;333
13634;60.897;3.753
13635;49.272;1.143
13636;51.553;301
13637;56.121;3.851
13638;63.296;347
13639;45.454;285
1364;51.820;7.633
13640;54.954;285
13641;61.567;79
13642;51.885;10.301
13643;53.267;35
13646;58.086;2.228
13647;56.181;7
13648;39.345;1.826
13650;62.278;1.396
13651;67.757;124
13652;45.414;1.613
13654;57.095;2.424
13655;47.499;2.990
13656;56.953;2.521
13658;56.229;2.379
13659;56.049;603
1366;75.325;1.186
13660;56.426;1.972
13661;51.779;1.666
13662;50.644;16.686
13664;61.947;460
13665;51.679;819
13666;45.454;270
13667;55.042;3.373
13668;55.111;3.306
13669;48.614;17.597
13670;45.454;499
13672;55.228;474
13673;56.037;2.389
13674;51.553;137
13675;52.636;105
13676;45.574;16.585
13678;53.909;154
13679;53.235;1.726
1368;70.261;1.256
13680;55.729;1.263
13681;51.021;792
13682;72.498;861
13684;48.959;1.021
13685;60.775;2.118
13687;56.181;466
13690;45.454;957
13691;53.600;2.671
13692;61.567;37
13693;66.726;418
13694;56.444;1.415
13695;45.454;33
13696;49.189;84
13697;49.216;2.137
1370;62.787;4.020
1373;76.643;4.618
13730;50.236;2.782
13731;56.274;1.180
13732;77.228;8.485
13733;53.800;5.377
13734;53.315;2.256
13736;57.229;2.270
13739;51.905;852
13740;1.022;10
13743;57.974;3.708
13744;69.929;1.191
13746;60.101;2.465
13748;61.390;4.141
1375;72.440;3.769
13750;53.170;1.075
13751;52.042;175
13752;57.814;754
13753;48.596;4.450
13754;49.322;3.410
13755;47.224;1.200
13756;51.411;610
13757;56.403;1.072
1376;49.132;5.149
13760;62.435;44.106
13774;51.443;252
13775;58.832;1.811
13776;55.833;469
13777;57.374;770
13778;55.913;6.100
1378;62.158;742
13780;53.270;1.045
13782;55.536;775
13783;50.878;2.633
13784;64.600;175
13786;52.267;477
13787;54.857;3.672
13788;5.648;92
1379;62.158;949
13790;50.875;19.409
13794;59.469;105
13795;62.164;3.755
13796;7.698;165
13797;58.804;2.214
13801;58.148;1.399
13802;59.297;721
13803;60.090;4.064
13804;47.918;423
13806;58.360;150
13807;57.635;1.403
13808;55.851;1.768
13809;51.573;1.675
13810;36.107;788
13811;56.637;4.495
13812;52.460;2.392
13813;53.836;1.017
13815;52.864;14.100
13820;46.675;17.871
13825;5.291;326
13826;58.082;77
13827;64.527;11.896
13830;55.316;5.022
13832;58.066;718
13833;55.951;4.427
13834;56.152;174
13835;58.660;1.482
13838;55.833;4.542
13839;53.228;1.485
13841;57.400;543
13842;41.109;355
13843;59.220;1.963
13844;57.511;900
13845;52.460;85
13846;59.128;244
13847;47.918;58
13849;50.722;4.755
13850;81.753;21.791
13856;51.129;6.598
13859;49.530;190
13860;52.042;95
13861;40.845;322
13862;59.335;4.403
13863;58.236;675
13864;59.891;1.155
13865;57.745;6.511
13901;56.751;20.038
13902;82.933;4.900
13903;63.025;19.198
13904;52.095;9.535
13905;50.338;27.737
14001;60.903;9.287
14004;50.691;9.307
14005;63.719;1.874
14006;63.356;10.775
14008;60.969;1.506
14009;56.628;5.758
14011;60.026;8.105
14012;55.019;2.537
14013;50.549;1.785
14020;55.158;23.194
14024;52.530;1.730
14025;72.058;2.966
14026;88.525;653
14028;65.587;1.590
14030;71.413;1.521
14031;97.145;8.935
14032;100.261;5.397
14033;77.371;2.190
14034;51.328;4.523
14035;56.780;108
14036;59.546;5.334
14037;58.262;1.032
14039;67.976;117
14040;63.968;2.159
14041;55.206;183
14042;49.875;4.159
14043;58.352;26.663
14047;74.876;6.803
14048;45.656;15.963
14051;126.571;18.115
14052;76.959;15.120
14054;67.223;1.339
14055;69.986;1.640
14057;75.159;8.440
14058;59.424;2.319
14059;86.727;8.670
14060;54.169;498
14061;60.773;304
14062;52.862;3.443
14063;52.897;14.422
14065;54.861;1.884
14066;52.085;1.358
14067;67.957;5.305
14068;88.835;5.723
14069;71.157;928
14070;49.718;6.802
14072;87.554;18.623
14075;73.464;41.797
14080;69.934;4.493
14081;62.257;3.055
14082;67.469;498
14085;98.598;5.723
14086;74.727;28.889
14091;65.996;1.165
14092;74.823;11.138
14094;60.439;50.641
14098;53.987;2.925
14101;48.306;2.059
14103;51.996;11.494
14105;58.743;4.628
14108;60.620;5.971
14109;61.663;1.347
14111;65.753;3.204
14112;78.580;85
14113;65.289;752
14120;61.822;43.140
14125;59.012;3.818
14126;66.096;510
14127;95.589;28.362
14129;53.432;1.756
14130;52.728;275
14131;70.089;5.277
14132;70.586;5.900
14134;76.613;101
14135;61.886;163
14136;55.837;5.322
14138;53.081;2.012
14139;72.873;2.167
14141;55.378;7.781
14143;70.491;1.190
14145;62.849;1.795
14150;55.919;44.756
14167;62.033;1.707
14168;56.132;42
14169;63.359;81
14170;101.036;2.276
14171;51.009;2.117
14172;71.522;3.182
14173;48.099;431
14174;81.800;5.757
1420;60.461;39.333
14201;32.142;13.553
14202;55.346;4.027
14203;39.080;1.184
14204;31.729;9.977
14206;39.887;22.991
14207;36.887;22.986
14208;34.094;13.349
14209;57.523;8.205
14210;40.284;16.623
14211;34.464;29.664
14212;32.091;15.343
14213;29.622;23.309
14214;47.072;18.126
14215;36.218;39.927
14216;64.984;23.633
14217;57.788;24.765
14218;38.644;18.095
14219;52.208;12.437
14220;53.325;26.426
14221;94.050;51.623
14222;48.182;11.213
14223;62.646;23.796
14224;64.735;40.653
14225;52.981;35.048
14226;72.781;29.349
14227;57.980;24.689
14228;55.499;16.422
1430;81.308;5.551
14301;35.600;14.247
14302;35.097;120
14303;37.794;6.926
14304;54.012;30.838
14305;32.599;15.249
1431;92.672;2.833
1432;70.682;7.008
1434;144.183;1.017
1436;70.269;3.097
1438;70.269;413
1440;61.725;20.904
14411;53.135;14.421
14414;67.555;6.445
14415;55.793;116
14416;65.844;3.872
14418;54.291;1.306
14420;62.327;19.580
14422;65.377;2.567
14423;60.430;4.992
14424;68.369;24.767
14425;66.975;9.486
14427;56.202;2.013
14428;72.039;7.527
14432;61.406;6.018
14433;52.041;4.809
14435;9.056;380
14437;53.688;12.172
14441;69.147;331
14445;65.184;8.075
14450;93.788;40.834
14454;49.711;10.239
14456;59.899;20.413
14462;66.961;643
14464;64.166;7.810
14466;64.346;1.672
14467;75.564;8.857
14468;72.772;16.741
14469;81.425;6.280
14470;61.157;9.074
14471;62.575;2.671
14472;105.815;7.829
14475;83.637;223
14476;67.495;2.368
14477;67.077;1.737
14478;79.711;1.399
14479;57.390;112
14480;69.219;667
14481;67.069;1.912
14482;63.329;8.557
14485;64.599;4.579
14486;55.092;286
14487;68.564;5.858
14489;49.221;7.432
1450;142.339;9.547
14502;75.057;9.414
14504;53.635;1.443
14505;62.980;5.598
14506;138.538;1.289
14507;53.671;1.324
1451;170.088;4.922
14510;54.814;5.013
14511;68.537;568
14512;60.518;4.659
14513;52.973;14.569
14514;64.299;4.403
14516;59.001;2.525
14517;53.633;2.850
14519;74.778;10.843
1452;89.101;3.901
14521;54.301;2.955
14522;58.950;9.089
14525;66.986;2.898
14526;88.164;19.584
14527;60.799;12.817
14529;54.757;13
1453;69.264;41.066
14530;50.285;7.595
14532;72.670;4.286
14533;55.372;2.007
14534;125.188;29.833
14536;52.161;674
14537;57.507;191
14539;55.092;158
14541;63.856;2.036
14542;58.978;75
14543;92.744;3.197
14544;59.119;1.990
14545;58.341;162
14546;68.339;4.940
14548;56.310;4.139
14549;57.022;60
14550;52.420;1.584
14551;54.741;5.725
14555;62.770;1.279
14559;80.314;16.342
14560;27.496;931
14561;66.239;2.953
14564;80.848;7.496
14568;73.527;6.138
14569;53.058;6.528
14571;60.975;1.222
14572;45.096;4.334
14580;85.796;43.542
14585;83.637;7
14586;64.759;6.687
14588;56.724;605
14589;65.606;7.728
14590;54.587;5.505
14591;67.032;1.802
14592;55.092;80
1460;114.888;8.147
14604;27.226;1.665
14605;27.138;14.505
14606;46.854;29.186
14607;54.720;16.210
14608;31.271;12.934
14609;47.779;43.372
14610;91.304;14.572
14611;33.282;18.809
14612;65.560;34.351
14613;38.712;14.613
14614;27.226;915
14615;48.941;16.481
14616;55.256;28.383
14617;72.868;22.909
14618;102.147;22.006
14619;47.125;15.169
1462;92.795;9.475
14620;37.257;18.758
14621;33.353;36.144
14622;63.226;12.276
14623;57.803;26.970
14624;70.777;37.935
14625;80.870;11.226
14626;69.463;29.012
1463;96.368;11.120
1464;76.269;6.374
1467;170.088;328
1468;70.269;3.134
1469;85.145;6.892
14701;43.753;38.250
14706;54.897;6.441
14707;46.175;225
14708;47.067;149
14709;48.125;1.471
14710;57.935;3.812
14711;53.365;1.775
14712;62.256;3.400
14714;54.983;501
14715;49.482;2.913
14716;52.769;3.645
14717;53.572;731
14718;55.173;2.362
14719;51.950;3.626
14720;62.999;763
14721;49.784;216
14722;54.873;206
14723;53.446;1.335
14724;48.260;2.464
14726;51.805;2.046
14727;53.281;5.540
14728;55.722;1.115
14729;50.831;967
1473;86.554;6.906
14731;54.293;1.720
14732;50.275;181
14733;51.036;4.078
14735;50.424;2.660
14736;49.185;320
14737;47.492;4.297
14738;58.902;3.811
14739;49.634;2.947
1474;84.939;2.302
14740;53.515;1.576
14741;51.185;2.009
14742;64.153;275
14743;54.818;1.834
14744;50.232;2.201
14747;50.256;2.375
14748;29.099;389
1475;66.418;9.597
14750;65.406;4.545
14752;55.662;196
14753;49.403;1.206
14754;49.784;680
14755;50.624;2.976
14756;64.153;108
14757;55.069;3.628
14760;51.219;20.350
14767;53.500;2.045
14769;52.746;1.040
14770;51.763;3.101
14772;49.862;4.228
14774;49.784;134
14775;49.128;2.721
14777;54.380;732
14778;49.606;1.124
14779;9.544;1.297
14781;49.415;2.144
14782;54.361;2.424
14783;16.110;114
14784;55.926;1.023
14787;47.830;5.529
14788;52.492;145
14801;49.428;5.372
14802;58.595;3.902
14803;56.753;1.270
14804;39.438;1.040
14805;52.255;1.213
14806;50.881;2.375
14807;47.116;2.523
14808;57.449;628
14809;51.889;2.582
14810;50.946;12.316
14812;55.756;3.823
14813;48.180;2.476
14814;88.766;1.864
14815;56.073;936
14816;74.725;466
14817;65.379;2.127
14818;61.912;1.756
14819;49.778;797
14820;48.914;765
14821;55.646;3.346
14822;2.939;67
14823;55.173;3.929
14824;53.830;706
14825;56.190;929
14826;56.830;2.260
14827;81.436;175
14830;59.923;19.504
14836;47.979;903
14837;63.808;5.364
14838;55.901;2.083
14839;47.956;818
14840;60.076;3.348
14841;60.809;909
14842;68.532;918
14843;49.035;13.368
14845;68.490;20.134
14846;52.197;775
14847;58.083;2.375
14850;65.783;62.786
14853;249.059;173
14854;76.627;15
14855;48.165;894
14856;51.208;159
14858;60.015;1.558
14859;55.547;1.074
14860;49.051;1.078
14861;57.314;1.561
14864;60.871;1.340
14865;50.063;2.674
14867;60.525;5.490
14869;51.822;1.450
14870;75.294;9.269
14871;62.887;5.260
14872;62.502;497
14873;50.219;2.521
14874;54.272;265
14877;47.968;492
14878;67.647;742
14879;57.105;2.228
14880;49.510;1.800
14881;65.782;137
14882;79.448;3.746
14883;55.949;3.891
14884;2.632;13
14885;47.956;776
14886;69.132;6.607
14889;52.868;1.526
14891;55.056;4.483
14892;52.444;8.354
14893;66.180;18
14894;64.803;2.063
14895;49.139;10.114
14897;49.758;901
14898;47.804;1.492
14901;24.989;11.764
14903;56.211;7.540
14904;47.829;16.933
14905;67.129;8.377
15001;59.543;35.062
15003;49.129;12.682
15004;49.315;218
15005;80.675;9.629
15006;68.244;238
15007;94.326;303
15009;74.094;15.286
1501;81.298;15.923
15010;54.174;29.686
15012;43.521;11.856
15014;46.237;3.566
15015;177.879;1.164
15017;72.094;15.437
15018;64.299;746
15019;51.527;1.859
15020;55.264;292
15021;58.081;7.924
15022;45.696;11.378
15024;79.128;9.089
15025;65.886;17.084
15026;72.175;3.327
15027;48.908;2.366
15028;56.091;150
1503;109.928;2.517
15030;48.561;1.000
15031;97.704;493
15033;39.458;5.770
15034;48.083;1.950
15035;46.826;2.381
15037;59.162;11.960
15038;69.099;391
1504;80.879;8.824
15042;60.881;8.111
15043;66.860;2.715
15044;105.806;22.906
15045;41.278;4.932
15046;74.044;2.337
15047;60.807;79
15049;52.853;945
1505;128.553;4.083
15050;67.760;2.486
15051;108.417;540
15052;59.531;3.735
15053;49.315;141
15054;49.315;425
15055;68.863;1.252
15056;51.619;1.159
15057;70.243;11.905
15059;47.891;4.801
1506;69.508;3.056
15060;53.666;835
15061;57.542;13.478
15062;41.142;8.692
15063;58.124;12.423
15064;84.750;486
15065;52.842;12.067
15066;49.947;13.771
15067;44.211;2.293
15068;55.191;41.737
1507;92.648;11.274
15071;86.126;7.638
15072;49.094;116
15074;49.946;9.597
15075;105.089;89
15076;70.453;789
15077;67.899;219
15078;49.315;565
15081;55.770;535
15082;101.273;317
15083;55.675;929
15084;53.747;10.571
15085;74.304;7.908
15086;179.909;262
15087;49.094;278
15088;70.145;568
15089;52.370;7.030
15090;150.115;18.195
1510;69.165;13.261
15101;92.527;23.852
15102;78.064;30.660
15104;34.557;11.429
15106;66.742;19.291
15108;77.738;38.554
15110;30.176;7.307
15112;42.672;3.863
15116;79.409;15.151
15120;49.019;20.451
15122;53.196;22.027
15126;77.727;7.184
15129;70.484;11.634
15131;57.737;8.987
15132;34.667;26.040
15133;50.567;6.876
15135;60.679;5.342
15136;57.484;22.672
15137;48.453;10.912
15139;77.948;6.867
15140;42.132;3.660
15142;99.095;631
15143;130.598;17.390
15144;50.649;4.656
15145;47.177;8.099
15146;70.367;29.469
15147;54.266;19.955
15148;36.045;2.884
1515;82.820;2.095
1516;92.231;7.089
1518;87.918;2.303
1519;119.127;6.128
1520;103.496;12.543
15201;44.659;13.553
15202;57.053;20.840
15203;56.249;9.631
15204;40.651;9.611
15205;59.777;22.850
15206;52.125;31.493
15207;47.770;13.181
15208;50.215;13.271
15209;63.156;12.946
1521;76.367;2.408
15210;41.291;31.279
15211;61.197;12.234
15212;49.810;32.013
15213;51.635;28.417
15214;43.600;17.486
15215;107.719;13.521
15216;61.017;25.703
15217;88.950;25.674
15218;61.556;14.878
15219;36.155;19.320
1522;97.639;3.083
15220;64.042;18.174
15221;47.282;35.590
15222;75.222;1.928
15223;55.158;7.854
15224;39.101;12.408
15225;48.044;1.231
15226;54.156;14.982
15227;57.281;29.842
15228;107.602;18.029
15229;66.439;14.371
1523;104.486;7.102
15232;80.129;11.693
15233;28.187;3.065
15234;66.384;14.405
15235;58.045;38.193
15236;65.951;30.298
15237;92.094;41.478
15238;146.730;12.675
15239;74.465;20.726
1524;85.319;6.356
15241;138.070;20.864
15243;92.892;13.416
1525;96.920;88
15260;13.989;3
1527;76.894;12.850
1529;89.180;2.715
15301;57.614;49.931
1531;76.417;942
15310;55.103;339
15311;67.453;1.396
15312;61.912;3.886
15313;66.672;346
15314;48.938;3.854
15315;48.909;748
15316;53.871;115
15317;86.153;30.733
1532;125.633;14.028
15320;48.266;5.347
15321;77.327;1.671
15322;53.237;2.194
15323;56.575;4.784
15324;66.672;690
15325;47.968;354
15327;48.909;1.578
15329;58.630;2.073
15330;73.012;4.824
15331;41.509;1.086
15332;62.701;7.690
15333;55.541;2.277
15334;53.363;101
15337;54.383;844
15338;49.512;1.733
1534;88.046;4.527
15340;76.045;1.466
15341;54.985;975
15342;63.559;4.537
15344;52.332;1.698
15345;57.585;1.783
15346;53.336;617
15347;70.131;439
15348;53.940;307
15349;53.279;1.874
1535;70.880;4.703
15350;94.939;518
15351;47.968;974
15352;54.906;1.137
15353;53.336;68
15357;50.686;1.702
15358;55.519;837
15359;55.103;172
1536;101.686;5.977
15360;65.817;1.910
15361;76.471;129
15362;54.039;832
15363;72.754;773
15364;53.810;946
15366;57.583;211
15367;118.324;6.143
15368;54.129;535
1537;77.943;2.219
15370;53.309;15.466
15376;56.391;1.792
15377;56.129;815
15378;76.471;134
15379;62.473;143
15380;55.103;901
1540;72.326;10.958
15401;49.178;35.755
1541;114.762;3.341
15410;42.289;1.065
15411;42.330;624
15412;52.840;519
15413;41.355;568
15417;43.181;8.995
15419;42.393;4.203
1542;77.660;2.025
15420;33.436;223
15421;57.234;125
15422;39.738;138
15423;50.993;1.858
15424;45.364;2.661
15425;43.992;21.845
15427;59.445;1.307
15428;47.105;1.947
15429;55.519;144
1543;88.574;6.332
15430;46.911;328
15431;43.165;5.206
15432;52.840;409
15433;42.682;961
15434;48.619;361
15435;33.453;550
15436;40.865;2.844
15437;57.037;3.075
15438;15.531;804
15440;57.234;365
15442;42.579;2.545
15443;42.596;325
15444;42.682;622
15445;51.910;2.964
15446;44.063;347
15447;42.682;164
15448;59.856;266
15449;47.097;89
1545;101.693;31.637
15450;42.682;405
15451;48.471;927
15454;43.009;253
15455;49.968;254
15456;49.789;3.161
15458;43.009;2.596
15459;48.158;1.704
15460;48.471;114
15461;41.959;4.687
15462;44.063;307
15463;42.682;94
15464;44.876;1.581
15466;50.050;471
15467;48.471;167
15468;42.608;2.742
15469;44.852;2.435
15470;53.322;1.070
15472;41.007;373
15473;46.106;4.240
15474;48.471;2.189
15475;34.754;1.907
15476;43.009;161
15477;48.858;882
15478;45.383;6.907
15479;58.797;2.315
15480;45.971;2.275
15482;45.947;431
15483;52.840;556
15484;72.970;456
15486;46.163;2.413
15489;49.746;445
15490;48.175;776
15492;45.947;104
1550;55.176;17.217
15501;50.119;16.790
15502;57.986;88
15510;57.992;1.018
15520;51.187;293
15521;52.506;1.842
15522;48.246;12.159
15530;50.980;6.117
15531;51.207;4.035
15532;46.874;128
15533;44.396;1.388
15534;48.505;910
15535;53.840;2.260
15536;51.618;394
15537;49.928;7.875
15538;50.098;820
15539;52.899;528
15540;43.552;342
15541;54.138;4.035
15542;54.188;1.237
15544;51.187;241
15545;46.529;2.872
15546;51.187;336
15547;51.187;487
15550;51.518;1.768
15551;52.252;937
15552;47.668;6.591
15554;52.497;2.606
15555;57.986;40
15557;50.894;3.773
15558;47.036;2.283
15559;51.614;1.900
15560;66.905;190
15561;57.986;251
15562;46.874;192
15563;48.798;3.665
15564;50.098;51
1560;94.984;2.754
15601;63.795;58.524
1561;104.486;236
15610;56.225;3.955
15611;66.279;427
15612;44.787;536
15613;59.005;14.150
15615;68.858;359
15616;60.613;19
15617;67.655;404
15618;55.158;2.660
1562;71.988;11.681
15620;52.617;814
15621;53.182;25
15622;48.460;1.556
15623;63.387;754
15624;55.424;399
15625;62.534;150
15626;65.498;4.838
15627;48.717;6.959
15628;59.351;611
15629;43.495;750
15631;47.559;1.096
15632;78.682;8.508
15633;55.879;193
15634;86.946;669
15635;79.742;205
15636;82.905;3.404
15637;53.952;2.081
15638;66.058;260
15639;50.391;2.254
1564;118.110;7.267
15640;53.868;416
15641;57.448;512
15642;70.341;43.910
15644;55.685;20.068
15646;59.351;200
15647;67.895;330
15650;58.741;28.611
15655;63.168;388
15656;60.345;10.596
15658;60.533;9.494
1566;87.792;5.531
15660;55.675;304
15661;51.298;415
15662;79.742;105
15663;53.269;516
15665;71.155;1.429
